,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,day,hour,minute,day_minute,cumulative_hour,cumulative_minute,weekend
14416,2015-02-14 02:55:59,19.79,36.4,0.0,503.0,0.0052012776128288795,0,14,2,56,176,276,16597,1
14417,2015-02-14 02:57:00,19.76,36.466666666666704,0.0,504.666666666667,0.00520111117774783,0,14,2,57,177,276,16598,1
14418,2015-02-14 02:57:59,19.79,36.5,0.0,506.0,0.00521568665716223,0,14,2,58,178,276,16599,1
14419,2015-02-14 02:58:59,19.79,36.4,0.0,503.5,0.0052012776128288795,0,14,2,59,179,276,16600,1
14420,2015-02-14 03:00:00,19.79,36.466666666666704,0.0,502.333333333333,0.00521088356882345,0,14,3,0,180,277,16601,1
14421,2015-02-14 03:01:00,19.79,36.5,0.0,502.5,0.00521568665716223,0,14,3,1,181,277,16602,1
14422,2015-02-14 03:02:00,19.79,36.5,0.0,501.0,0.00521568665716223,0,14,3,2,182,277,16603,1
14423,2015-02-14 03:03:00,19.7,36.45,0.0,498.0,0.005179227110844229,0,14,3,3,183,277,16604,1
14424,2015-02-14 03:04:00,19.79,36.5,0.0,504.5,0.00521568665716223,0,14,3,4,184,277,16605,1
14425,2015-02-14 03:04:59,19.76,36.466666666666704,0.0,505.666666666667,0.00520111117774783,0,14,3,5,185,277,16606,1
14426,2015-02-14 03:06:00,19.79,36.45,0.0,509.0,0.00520848205223975,0,14,3,6,186,277,16607,1
14427,2015-02-14 03:07:00,19.745,36.4,0.0,505.0,0.0051866523439431204,0,14,3,7,187,277,16608,1
14428,2015-02-14 03:08:00,19.79,36.4,0.0,503.5,0.0052012776128288795,0,14,3,8,188,277,16609,1
14429,2015-02-14 03:08:59,19.79,36.4,0.0,505.666666666667,0.0052012776128288795,0,14,3,9,189,277,16610,1
14430,2015-02-14 03:10:00,19.7675,36.45,0.0,502.25,0.00520115464408533,0,14,3,10,190,277,16611,1
14431,2015-02-14 03:10:59,19.79,36.4,0.0,501.0,0.0052012776128288795,0,14,3,11,191,277,16612,1
14432,2015-02-14 03:11:59,19.79,36.4,0.0,504.5,0.0052012776128288795,0,14,3,12,192,277,16613,1
14433,2015-02-14 03:13:00,19.79,36.4,0.0,502.0,0.0052012776128288795,0,14,3,13,193,277,16614,1
14434,2015-02-14 03:14:00,19.79,36.4,0.0,503.0,0.0052012776128288795,0,14,3,14,194,277,16615,1
14435,2015-02-14 03:15:00,19.79,36.4,0.0,504.25,0.0052012776128288795,0,14,3,15,195,277,16616,1
14436,2015-02-14 03:16:00,19.79,36.4,0.0,504.0,0.0052012776128288795,0,14,3,16,196,277,16617,1
14437,2015-02-14 03:16:59,19.79,36.4,0.0,502.5,0.0052012776128288795,0,14,3,17,197,277,16618,1
14438,2015-02-14 03:17:59,19.7675,36.425,0.0,507.25,0.0051975575133982104,0,14,3,18,198,277,16619,1
14439,2015-02-14 03:19:00,19.7,36.4,0.0,506.5,0.00517206347093251,0,14,3,19,199,277,16620,1
14440,2015-02-14 03:20:00,19.7,36.5,0.0,498.5,0.00518639091440586,0,14,3,20,200,277,16621,1
14441,2015-02-14 03:21:00,19.7,36.5,0.0,503.0,0.00518639091440586,0,14,3,21,201,277,16622,1
14442,2015-02-14 03:22:00,19.7,36.5,0.0,503.0,0.00518639091440586,0,14,3,22,202,277,16623,1
14443,2015-02-14 03:23:00,19.7,36.5,0.0,501.5,0.00518639091440586,0,14,3,23,203,277,16624,1
14444,2015-02-14 03:23:59,19.7,36.5,0.0,504.5,0.00518639091440586,0,14,3,24,204,277,16625,1
14445,2015-02-14 03:24:59,19.7,36.5,0.0,505.0,0.00518639091440586,0,14,3,25,205,277,16626,1
14446,2015-02-14 03:26:00,19.7,36.5,0.0,507.5,0.00518639091440586,0,14,3,26,206,277,16627,1
14447,2015-02-14 03:27:00,19.7,36.5,0.0,507.0,0.00518639091440586,0,14,3,27,207,277,16628,1
14448,2015-02-14 03:28:00,19.7,36.5,0.0,505.5,0.00518639091440586,0,14,3,28,208,277,16629,1
14449,2015-02-14 03:29:00,19.7,36.56,0.0,501.666666666667,0.005194987694705571,0,14,3,29,209,277,16630,1
14450,2015-02-14 03:29:59,19.65,36.545,0.0,505.0,0.00517660573306873,0,14,3,30,210,277,16631,1
14451,2015-02-14 03:30:59,19.7,36.59,0.0,506.5,0.005199286173232429,0,14,3,31,211,277,16632,1
14452,2015-02-14 03:32:00,19.7,36.59,0.0,501.333333333333,0.005199286173232429,0,14,3,32,212,277,16633,1
14453,2015-02-14 03:33:00,19.7,36.5,0.0,504.0,0.00518639091440586,0,14,3,33,213,277,16634,1
14454,2015-02-14 03:34:00,19.7,36.5,0.0,504.5,0.00518639091440586,0,14,3,34,214,277,16635,1
14455,2015-02-14 03:35:00,19.7,36.5,0.0,503.0,0.00518639091440586,0,14,3,35,215,277,16636,1
14456,2015-02-14 03:36:00,19.7,36.53,0.0,501.333333333333,0.0051906892750971205,0,14,3,36,216,277,16637,1
14457,2015-02-14 03:36:59,19.65,36.45,0.0,500.5,0.0051630372655907895,0,14,3,37,217,277,16638,1
14458,2015-02-14 03:38:00,19.7,36.5,0.0,500.0,0.00518639091440586,0,14,3,38,218,277,16639,1
14459,2015-02-14 03:39:00,19.6666666666667,36.5,0.0,501.666666666667,0.00517557764293137,0,14,3,39,219,277,16640,1
14460,2015-02-14 03:40:00,19.7,36.59,0.0,503.0,0.005199286173232429,0,14,3,40,220,277,16641,1
14461,2015-02-14 03:40:59,19.65,36.5,0.0,498.5,0.0051701784910800795,0,14,3,41,221,277,16642,1
14462,2015-02-14 03:42:00,19.7,36.545,0.0,499.0,0.0051928384775366205,0,14,3,42,222,277,16643,1
14463,2015-02-14 03:42:59,19.7,36.59,0.0,499.333333333333,0.005199286173232429,0,14,3,43,223,277,16644,1
14464,2015-02-14 03:43:59,19.65,36.545,0.0,504.5,0.00517660573306873,0,14,3,44,224,277,16645,1
14465,2015-02-14 03:45:00,19.65,36.545,0.0,497.0,0.00517660573306873,0,14,3,45,225,277,16646,1
14466,2015-02-14 03:46:00,19.65,36.545,0.0,496.5,0.00517660573306873,0,14,3,46,226,277,16647,1
14467,2015-02-14 03:47:00,19.65,36.45,0.0,497.0,0.0051630372655907895,0,14,3,47,227,277,16648,1
14468,2015-02-14 03:48:00,19.7,36.5,0.0,499.0,0.00518639091440586,0,14,3,48,228,277,16649,1
14469,2015-02-14 03:49:00,19.7,36.5225,0.0,503.0,0.00518961467940086,0,14,3,49,229,277,16650,1
14470,2015-02-14 03:49:59,19.65,36.45,0.0,499.5,0.0051630372655907895,0,14,3,50,230,277,16651,1
14471,2015-02-14 03:51:00,19.7,36.59,0.0,502.0,0.005199286173232429,0,14,3,51,231,277,16652,1
14472,2015-02-14 03:52:00,19.6,36.4,0.0,502.0,0.00513977366256214,0,14,3,52,232,277,16653,1
14473,2015-02-14 03:53:00,19.65,36.5,0.0,499.5,0.0051701784910800795,0,14,3,53,233,277,16654,1
14474,2015-02-14 03:53:59,19.6333333333333,36.466666666666704,0.0,503.333333333333,0.00516002849604084,0,14,3,54,234,277,16655,1
14475,2015-02-14 03:55:00,19.6,36.5,0.0,504.5,0.0051540109230287,0,14,3,55,235,277,16656,1
14476,2015-02-14 03:55:59,19.6333333333333,36.6266666666667,0.0,506.0,0.00518285712397329,0,14,3,56,236,277,16657,1
14477,2015-02-14 03:56:59,19.6,36.545,0.0,501.0,0.00516041790113714,0,14,3,57,237,277,16658,1
14478,2015-02-14 03:58:00,19.6,36.5,0.0,503.0,0.0051540109230287,0,14,3,58,238,277,16659,1
14479,2015-02-14 03:59:00,19.65,36.545,0.0,502.0,0.00517660573306873,0,14,3,59,239,277,16660,1
14480,2015-02-14 04:00:00,19.65,36.545,0.0,502.0,0.00517660573306873,0,14,4,0,240,278,16661,1
14481,2015-02-14 04:01:00,19.6,36.5,0.0,499.0,0.0051540109230287,0,14,4,1,241,278,16662,1
14482,2015-02-14 04:01:59,19.675,36.5,0.0,502.666666666667,0.0051782790890772395,0,14,4,2,242,278,16663,1
14483,2015-02-14 04:02:59,19.7,36.5,0.0,504.5,0.00518639091440586,0,14,4,3,243,278,16664,1
14484,2015-02-14 04:04:00,19.7,36.59,0.0,505.0,0.005199286173232429,0,14,4,4,244,278,16665,1
14485,2015-02-14 04:05:00,19.7,36.5,0.0,500.0,0.00518639091440586,0,14,4,5,245,278,16666,1
14486,2015-02-14 04:06:00,19.7,36.5,0.0,502.5,0.00518639091440586,0,14,4,6,246,278,16667,1
14487,2015-02-14 04:07:00,19.7,36.5,0.0,502.0,0.00518639091440586,0,14,4,7,247,278,16668,1
14488,2015-02-14 04:08:00,19.6666666666667,36.466666666666704,0.0,500.0,0.0051708117951993204,0,14,4,8,248,278,16669,1
14489,2015-02-14 04:08:59,19.65,36.545,0.0,497.5,0.00517660573306873,0,14,4,9,249,278,16670,1
14490,2015-02-14 04:09:59,19.6,36.5,0.0,499.0,0.0051540109230287,0,14,4,10,250,278,16671,1
14491,2015-02-14 04:11:00,19.65,36.545,0.0,502.5,0.00517660573306873,0,14,4,11,251,278,16672,1
14492,2015-02-14 04:12:00,19.6666666666667,36.53,0.0,497.666666666667,0.00517986696781915,0,14,4,12,252,278,16673,1
14493,2015-02-14 04:13:00,19.6,36.5,0.0,500.5,0.0051540109230287,0,14,4,13,253,278,16674,1
14494,2015-02-14 04:14:00,19.7,36.545,0.0,501.0,0.0051928384775366205,0,14,4,14,254,278,16675,1
14495,2015-02-14 04:14:59,19.7,36.59,0.0,505.0,0.005199286173232429,0,14,4,15,255,278,16676,1
14496,2015-02-14 04:15:59,19.6333333333333,36.53,0.0,503.666666666667,0.00516906462921111,0,14,4,16,256,278,16677,1
14497,2015-02-14 04:17:00,19.6,36.5,0.0,503.0,0.0051540109230287,0,14,4,17,257,278,16678,1
14498,2015-02-14 04:18:00,19.7,36.59,0.0,500.0,0.005199286173232429,0,14,4,18,258,278,16679,1
14499,2015-02-14 04:19:00,19.7,36.59,0.0,500.0,0.005199286173232429,0,14,4,19,259,278,16680,1
14500,2015-02-14 04:20:00,19.65,36.59,0.0,496.5,0.00518303310679151,0,14,4,20,260,278,16681,1
14501,2015-02-14 04:21:00,19.6,36.5,0.0,498.0,0.0051540109230287,0,14,4,21,261,278,16682,1
14502,2015-02-14 04:21:59,19.6666666666667,36.56,0.0,499.0,0.00518415635137769,0,14,4,22,262,278,16683,1
14503,2015-02-14 04:23:00,19.6,36.53,0.0,504.0,0.00515828222722251,0,14,4,23,263,278,16684,1
14504,2015-02-14 04:24:00,19.6,36.545,0.0,499.5,0.00516041790113714,0,14,4,24,264,278,16685,1
14505,2015-02-14 04:25:00,19.6,36.545,0.0,497.5,0.00516041790113714,0,14,4,25,265,278,16686,1
14506,2015-02-14 04:25:59,19.6,36.59,0.0,502.0,0.00516682501015374,0,14,4,26,266,278,16687,1
14507,2015-02-14 04:27:00,19.6,36.59,0.0,501.0,0.00516682501015374,0,14,4,27,267,278,16688,1
14508,2015-02-14 04:27:59,19.6,36.59,0.0,499.5,0.00516682501015374,0,14,4,28,268,278,16689,1
14509,2015-02-14 04:28:59,19.6,36.59,0.0,499.0,0.00516682501015374,0,14,4,29,269,278,16690,1
14510,2015-02-14 04:30:00,19.6,36.59,0.0,502.0,0.00516682501015374,0,14,4,30,270,278,16691,1
14511,2015-02-14 04:31:00,19.6,36.59,0.0,505.5,0.00516682501015374,0,14,4,31,271,278,16692,1
14512,2015-02-14 04:32:00,19.6,36.59,0.0,503.0,0.00516682501015374,0,14,4,32,272,278,16693,1
14513,2015-02-14 04:33:00,19.6,36.59,0.0,501.0,0.00516682501015374,0,14,4,33,273,278,16694,1
14514,2015-02-14 04:34:00,19.7,36.7,0.0,504.5,0.00521504776526353,0,14,4,34,274,278,16695,1
14515,2015-02-14 04:34:59,19.6,36.59,0.0,503.5,0.00516682501015374,0,14,4,35,275,278,16696,1
14516,2015-02-14 04:36:00,19.6,36.645,0.0,504.5,0.00517465609895639,0,14,4,36,276,278,16697,1
14517,2015-02-14 04:37:00,19.6,36.7,0.0,504.666666666667,0.00518248738332651,0,14,4,37,277,278,16698,1
14518,2015-02-14 04:38:00,19.6,36.79,0.0,504.5,0.00519530263415887,0,14,4,38,278,278,16699,1
14519,2015-02-14 04:38:59,19.6,36.745,0.0,501.5,0.0051888949432797,0,14,4,39,279,278,16700,1
14520,2015-02-14 04:40:00,19.6,36.79,0.0,501.0,0.00519530263415887,0,14,4,40,280,278,16701,1
14521,2015-02-14 04:40:59,19.6,36.76,0.0,500.0,0.00519103082569189,0,14,4,41,281,278,16702,1
14522,2015-02-14 04:41:59,19.65,36.79,0.0,497.0,0.00521160080615187,0,14,4,42,282,278,16703,1
14523,2015-02-14 04:43:00,19.7,36.79,0.0,503.0,0.00522794420252687,0,14,4,43,283,278,16704,1
14524,2015-02-14 04:44:00,19.65,36.79,0.0,500.0,0.00521160080615187,0,14,4,44,284,278,16705,1
14525,2015-02-14 04:45:00,19.6,36.79,0.0,501.666666666667,0.00519530263415887,0,14,4,45,285,278,16706,1
14526,2015-02-14 04:46:00,19.6,36.79,0.0,502.0,0.00519530263415887,0,14,4,46,286,278,16707,1
14527,2015-02-14 04:46:59,19.6,36.9,0.0,499.5,0.00521096642973746,0,14,4,47,287,278,16708,1
14528,2015-02-14 04:47:59,19.6,36.9,0.0,504.0,0.00521096642973746,0,14,4,48,288,278,16709,1
14529,2015-02-14 04:49:00,19.6,36.845,0.0,504.0,0.0052031344341511,0,14,4,49,289,278,16710,1
14530,2015-02-14 04:50:00,19.6,36.79,0.0,503.5,0.00519530263415887,0,14,4,50,290,278,16711,1
14531,2015-02-14 04:51:00,19.65,36.95,0.0,499.0,0.005234456839488979,0,14,4,51,291,278,16712,1
14532,2015-02-14 04:52:00,19.6,36.9,0.0,503.0,0.00521096642973746,0,14,4,52,292,278,16713,1
14533,2015-02-14 04:53:00,19.6666666666667,36.966666666666704,0.0,503.333333333333,0.00524230711724436,0,14,4,53,293,278,16714,1
14534,2015-02-14 04:53:59,19.6,37.0,0.0,503.0,0.00522520692284545,0,14,4,54,294,278,16715,1
14535,2015-02-14 04:54:59,19.6,37.09,0.0,502.0,0.005238023919536029,0,14,4,55,295,278,16716,1
14536,2015-02-14 04:56:00,19.65,37.3,0.0,500.5,0.00528446022033243,0,14,4,56,296,278,16717,1
14537,2015-02-14 04:57:00,19.7,37.4,0.0,499.0,0.0053153673690422894,0,14,4,57,297,278,16718,1
14538,2015-02-14 04:58:00,19.6,37.4,0.0,499.0,0.00528217536232196,0,14,4,58,298,278,16719,1
14539,2015-02-14 04:59:00,19.6333333333333,37.433333333333294,0.0,498.666666666667,0.00529797677227713,0,14,4,59,299,278,16720,1
14540,2015-02-14 04:59:59,19.6333333333333,37.53,0.0,503.333333333333,0.005311774937670879,0,14,5,0,300,279,16721,1
14541,2015-02-14 05:00:59,19.6,37.495,0.0,503.0,0.005295706887466911,0,14,5,1,301,279,16722,1
14542,2015-02-14 05:02:00,19.6,37.59,0.0,503.5,0.0053092389964197,0,14,5,2,302,279,16723,1
14543,2015-02-14 05:03:00,19.625,37.7225,0.0,507.25,0.00533646708969625,0,14,5,3,303,279,16724,1
14544,2015-02-14 05:04:00,19.6,37.9,0.0,498.0,0.00535340046582217,0,14,5,4,304,279,16725,1
14545,2015-02-14 05:05:00,19.6,37.745,0.0,499.0,0.0053313189539258106,0,14,5,5,305,279,16726,1
14546,2015-02-14 05:06:00,19.6,37.9,0.0,500.0,0.00535340046582217,0,14,5,6,306,279,16727,1
14547,2015-02-14 05:06:59,19.6666666666667,37.966666666666704,0.0,505.0,0.00538534667381554,0,14,5,7,307,279,16728,1
14548,2015-02-14 05:08:00,19.6,37.95,0.0,503.666666666667,0.00536052386578463,0,14,5,8,308,279,16729,1
14549,2015-02-14 05:09:00,19.6,38.0,0.0,506.0,0.00536764742751685,0,14,5,9,309,279,16730,1
14550,2015-02-14 05:10:00,19.6,38.045,0.0,503.5,0.0053740587713935395,0,14,5,10,310,279,16731,1
14551,2015-02-14 05:10:59,19.6,38.045,0.0,501.5,0.0053740587713935395,0,14,5,11,311,279,16732,1
14552,2015-02-14 05:12:00,19.6,38.09,0.0,502.0,0.00538047024631221,0,14,5,12,312,279,16733,1
14553,2015-02-14 05:12:59,19.6333333333333,38.23,0.0,508.0,0.00541171080294355,0,14,5,13,313,279,16734,1
14554,2015-02-14 05:13:59,19.6,38.1633333333333,0.0,509.666666666667,0.0053909188565983,0,14,5,14,314,279,16735,1
14555,2015-02-14 05:15:00,19.6333333333333,38.1633333333333,0.0,508.0,0.00540219172966711,0,14,5,15,315,279,16736,1
14556,2015-02-14 05:16:00,19.6,38.26,0.0,503.75,0.00540469255646605,0,14,5,16,316,279,16737,1
14557,2015-02-14 05:17:00,19.6,38.245,0.0,504.0,0.00540255521856975,0,14,5,17,317,279,16738,1
14558,2015-02-14 05:18:00,19.65,38.345,0.0,500.5,0.00543380347780258,0,14,5,18,318,279,16739,1
14559,2015-02-14 05:19:00,19.65,38.345,0.0,498.0,0.00543380347780258,0,14,5,19,319,279,16740,1
14560,2015-02-14 05:19:59,19.6,38.29,0.0,505.666666666667,0.00540896727594585,0,14,5,20,320,279,16741,1
14561,2015-02-14 05:21:00,19.6,38.29,0.0,500.0,0.00540896727594585,0,14,5,21,321,279,16742,1
14562,2015-02-14 05:22:00,19.6,38.29,0.0,498.5,0.00540896727594585,0,14,5,22,322,279,16743,1
14563,2015-02-14 05:23:00,19.6,38.29,0.0,500.0,0.00540896727594585,0,14,5,23,323,279,16744,1
14564,2015-02-14 05:23:59,19.6,38.29,0.0,500.666666666667,0.00540896727594585,0,14,5,24,324,279,16745,1
14565,2015-02-14 05:25:00,19.6,38.29,0.0,503.5,0.00540896727594585,0,14,5,25,325,279,16746,1
14566,2015-02-14 05:25:59,19.6,38.29,0.0,510.0,0.00540896727594585,0,14,5,26,326,279,16747,1
14567,2015-02-14 05:26:59,19.6,38.29,0.0,508.5,0.00540896727594585,0,14,5,27,327,279,16748,1
14568,2015-02-14 05:28:00,19.6,38.29,0.0,507.0,0.00540896727594585,0,14,5,28,328,279,16749,1
14569,2015-02-14 05:29:00,19.65,38.345,0.0,507.0,0.00543380347780258,0,14,5,29,329,279,16750,1
14570,2015-02-14 05:30:00,19.65,38.345,0.0,504.0,0.00543380347780258,0,14,5,30,330,279,16751,1
14571,2015-02-14 05:31:00,19.6,38.29,0.0,506.0,0.00540896727594585,0,14,5,31,331,279,16752,1
14572,2015-02-14 05:31:59,19.6,38.29,0.0,504.0,0.00540896727594585,0,14,5,32,332,279,16753,1
14573,2015-02-14 05:32:59,19.7,38.4,0.0,506.0,0.00545873676975271,0,14,5,33,333,279,16754,1
14574,2015-02-14 05:34:00,19.6,38.29,0.0,502.666666666667,0.00540896727594585,0,14,5,34,334,279,16755,1
14575,2015-02-14 05:35:00,19.7,38.4,0.0,501.0,0.00545873676975271,0,14,5,35,335,279,16756,1
14576,2015-02-14 05:36:00,19.6,38.29,0.0,502.5,0.00540896727594585,0,14,5,36,336,279,16757,1
14577,2015-02-14 05:37:00,19.6,38.29,0.0,506.0,0.00540896727594585,0,14,5,37,337,279,16758,1
14578,2015-02-14 05:38:00,19.6333333333333,38.3266666666667,0.0,500.666666666667,0.0054255139722766,0,14,5,38,338,279,16759,1
14579,2015-02-14 05:38:59,19.6,38.29,0.0,504.0,0.00540896727594585,0,14,5,39,339,279,16760,1
14580,2015-02-14 05:39:59,19.6,38.29,0.0,501.0,0.00540896727594585,0,14,5,40,340,279,16761,1
14581,2015-02-14 05:41:00,19.6,38.29,0.0,501.0,0.00540896727594585,0,14,5,41,341,279,16762,1
14582,2015-02-14 05:42:00,19.6,38.29,0.0,505.0,0.00540896727594585,0,14,5,42,342,279,16763,1
14583,2015-02-14 05:43:00,19.65,38.345,0.0,507.0,0.00543380347780258,0,14,5,43,343,279,16764,1
14584,2015-02-14 05:44:00,19.6,38.29,0.0,506.0,0.00540896727594585,0,14,5,44,344,279,16765,1
14585,2015-02-14 05:44:59,19.6,38.29,0.0,506.0,0.00540896727594585,0,14,5,45,345,279,16766,1
14586,2015-02-14 05:45:59,19.6,38.29,0.0,507.5,0.00540896727594585,0,14,5,46,346,279,16767,1
14587,2015-02-14 05:47:00,19.6,38.29,0.0,501.0,0.00540896727594585,0,14,5,47,347,279,16768,1
14588,2015-02-14 05:48:00,19.6,38.29,0.0,499.0,0.00540896727594585,0,14,5,48,348,279,16769,1
14589,2015-02-14 05:49:00,19.6,38.29,0.0,498.0,0.00540896727594585,0,14,5,49,349,279,16770,1
14590,2015-02-14 05:50:00,19.6,38.29,0.0,500.0,0.00540896727594585,0,14,5,50,350,279,16771,1
14591,2015-02-14 05:51:00,19.6,38.29,0.0,504.5,0.00540896727594585,0,14,5,51,351,279,16772,1
14592,2015-02-14 05:51:59,19.6,38.29,0.0,504.5,0.00540896727594585,0,14,5,52,352,279,16773,1
14593,2015-02-14 05:53:00,19.5666666666667,38.29,0.0,505.333333333333,0.00539767723518669,0,14,5,53,353,279,16774,1
14594,2015-02-14 05:54:00,19.6,38.29,0.0,505.5,0.00540896727594585,0,14,5,54,354,279,16775,1
14595,2015-02-14 05:55:00,19.5,38.29,0.0,501.5,0.00537515971665821,0,14,5,55,355,279,16776,1
14596,2015-02-14 05:55:59,19.6,38.29,0.0,496.0,0.00540896727594585,0,14,5,56,356,279,16777,1
14597,2015-02-14 05:57:00,19.6,38.29,0.0,497.666666666667,0.00540896727594585,0,14,5,57,357,279,16778,1
14598,2015-02-14 05:57:59,19.6,38.29,0.0,499.5,0.00540896727594585,0,14,5,58,358,279,16779,1
14599,2015-02-14 05:58:59,19.55,38.29,0.0,510.5,0.00539204004147927,0,14,5,59,359,279,16780,1
14600,2015-02-14 06:00:00,19.6,38.29,0.0,502.5,0.00540896727594585,0,14,6,0,360,280,16781,1
14601,2015-02-14 06:01:00,19.6,38.345,0.0,504.5,0.00541680441294944,0,14,6,1,361,280,16782,1
14602,2015-02-14 06:02:00,19.575,38.4,0.0,507.25,0.00541614750239586,0,14,6,2,362,280,16783,1
14603,2015-02-14 06:03:00,19.6,38.4,0.0,506.5,0.00542464174574713,0,14,6,3,363,280,16784,1
14604,2015-02-14 06:04:00,19.6,38.45,0.0,504.0,0.00543176676365516,0,14,6,4,364,280,16785,1
14605,2015-02-14 06:04:59,19.5,38.5,0.0,504.0,0.00540489573529471,0,14,6,5,365,280,16786,1
14606,2015-02-14 06:06:00,19.55,38.5,0.0,504.0,0.00542187025110523,0,14,6,6,366,280,16787,1
14607,2015-02-14 06:07:00,19.6,38.59,0.0,503.0,0.0054517176747235704,0,14,6,7,367,280,16788,1
14608,2015-02-14 06:08:00,19.5,38.59,0.0,502.5,0.0054176406062053295,0,14,6,8,368,280,16789,1
14609,2015-02-14 06:08:59,19.6,38.645,0.0,499.5,0.00545955587978406,0,14,6,9,369,280,16790,1
14610,2015-02-14 06:10:00,19.575,38.645,0.0,503.75,0.00545100649072366,0,14,6,10,370,280,16791,1
14611,2015-02-14 06:10:59,19.6,38.59,0.0,505.0,0.0054517176747235704,0,14,6,11,371,280,16792,1
14612,2015-02-14 06:11:59,19.6,38.7,0.0,502.0,0.0054673942806786795,0,14,6,12,372,280,16793,1
14613,2015-02-14 06:13:00,19.6,38.7,0.0,501.0,0.0054673942806786795,0,14,6,13,373,280,16794,1
14614,2015-02-14 06:14:00,19.5666666666667,38.73,0.0,505.666666666667,0.00546024779687692,0,14,6,14,374,280,16795,1
14615,2015-02-14 06:15:00,19.5,38.79,0.0,508.0,0.00544596439545907,0,14,6,15,375,280,16796,1
14616,2015-02-14 06:16:00,19.5666666666667,38.76,0.0,503.0,0.00546451442601671,0,14,6,16,376,280,16797,1
14617,2015-02-14 06:16:59,19.6,38.79,0.0,508.0,0.00548022117730809,0,14,6,17,377,280,16798,1
14618,2015-02-14 06:17:59,19.533333333333303,38.9,0.0,497.666666666667,0.00547297426129975,0,14,6,18,378,280,16799,1
14619,2015-02-14 06:19:00,19.5,38.9,0.0,495.0,0.00546154356961051,0,14,6,19,379,280,16800,1
14620,2015-02-14 06:20:00,19.5,38.9,0.0,500.5,0.00546154356961051,0,14,6,20,380,280,16801,1
14621,2015-02-14 06:21:00,19.55,38.9,0.0,501.0,0.00547869754610548,0,14,6,21,381,280,16802,1
14622,2015-02-14 06:22:00,19.5,38.9,0.0,502.0,0.00546154356961051,0,14,6,22,382,280,16803,1
14623,2015-02-14 06:23:00,19.55,38.95,0.0,503.5,0.005485801681785829,0,14,6,23,383,280,16804,1
14624,2015-02-14 06:23:59,19.55,39.0,0.0,507.5,0.00549290597833001,0,14,6,24,384,280,16805,1
14625,2015-02-14 06:24:59,19.55,39.0,0.0,510.0,0.00549290597833001,0,14,6,25,385,280,16806,1
