,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,day,hour,minute,day_minute,cumulative_hour,cumulative_minute,weekend
50,2015-02-02 15:08:59,23.5,28.0,439.0,1055.5,0.00501873480786954,1,2,15,9,909,1,50,0
51,2015-02-02 15:10:00,23.5,28.025,444.25,1055.0,0.00502325200960961,1,2,15,10,910,1,51,0
52,2015-02-02 15:10:59,23.445,28.125,454.75,1059.5,0.00502449114747957,1,2,15,11,911,1,52,0
53,2015-02-02 15:11:59,23.39,28.18,455.8,1060.0,0.005017582274385229,1,2,15,12,912,1,53,0
54,2015-02-02 15:13:00,23.39,28.2,451.6,1073.6,0.005021172116350729,1,2,15,13,913,1,54,0
55,2015-02-02 15:14:00,23.39,28.2,451.6,1078.6,0.005021172116350729,1,2,15,14,914,1,55,0
56,2015-02-02 15:15:00,23.39,28.2,454.75,1081.0,0.005021172116350729,1,2,15,15,915,1,56,0
57,2015-02-02 15:16:00,23.39,28.2225,454.75,1082.0,0.00502521073769626,1,2,15,16,916,1,57,0
58,2015-02-02 15:16:59,23.39,28.373333333333303,457.5,1088.83333333333,0.00505228580200481,1,2,15,17,917,1,58,0
59,2015-02-02 15:17:59,23.37,28.39,464.0,1090.6,0.005049129542326371,1,2,15,18,918,1,59,0
60,2015-02-02 15:19:00,23.39,28.323333333333302,464.0,1086.0,0.005043310383489479,1,2,15,19,919,1,60,0
61,2015-02-02 15:20:00,23.373333333333303,28.445,464.0,1092.5,0.00506001703431877,1,2,15,20,920,1,61,0
62,2015-02-02 15:21:00,23.39,28.5,471.5,1103.75,0.005075024678928171,1,2,15,21,921,1,62,0
63,2015-02-02 15:22:00,23.323333333333302,28.5,475.666666666667,1104.5,0.0050544759894773,1,2,15,22,922,1,63,0
64,2015-02-02 15:23:00,23.365,28.5,471.5,1103.5,0.00506731029811295,1,2,15,23,923,1,64,0
65,2015-02-02 15:23:59,23.29,28.5,467.75,1112.0,0.00504422920396206,1,2,15,24,924,1,65,0
66,2015-02-02 15:24:59,23.306666666666697,28.533333333333303,466.5,1105.66666666667,0.005055303974300989,1,2,15,25,925,1,66,0
67,2015-02-02 15:26:00,23.29,28.7,464.0,1104.0,0.0050799164023321705,1,2,15,26,926,1,67,0
68,2015-02-02 15:27:00,23.29,28.7,467.0,1117.2,0.0050799164023321705,1,2,15,27,927,1,68,0
69,2015-02-02 15:28:00,23.29,28.675,467.75,1121.25,0.00507545528038826,1,2,15,28,928,1,69,0
70,2015-02-02 15:29:00,23.29,28.6166666666667,466.5,1115.66666666667,0.00506504624269139,1,2,15,29,929,1,70,0
71,2015-02-02 15:29:59,23.29,28.66,459.0,1120.0,0.00507277863768927,1,2,15,30,930,1,71,0
72,2015-02-02 15:30:59,23.29,28.55,464.0,1123.75,0.0050531506227436,1,2,15,31,931,1,72,0
73,2015-02-02 15:32:00,23.29,28.6,470.0,1116.0,0.0050620722953919105,1,2,15,32,932,1,73,0
74,2015-02-02 15:33:00,23.272,28.6,464.0,1126.8,0.00505652695304372,1,2,15,33,933,1,74,0
75,2015-02-02 15:34:00,23.2,28.4175,464.0,1112.75,0.00500201570843155,1,2,15,34,934,1,75,0
76,2015-02-02 15:35:00,23.23,28.5,449.0,1104.5,0.0050258311747689,1,2,15,35,935,1,76,0
77,2015-02-02 15:36:00,23.29,28.5,464.0,1108.0,0.00504422920396206,1,2,15,36,936,1,77,0
78,2015-02-02 15:36:59,23.215,28.6333333333333,462.333333333333,1127.83333333333,0.00504492264821108,1,2,15,37,937,1,78,0
79,2015-02-02 15:38:00,23.2,28.6,469.0,1128.75,0.005034399152374879,1,2,15,38,938,1,79,0
80,2015-02-02 15:39:00,23.2,28.65,469.0,1124.25,0.00504327191257943,1,2,15,39,939,1,80,0
81,2015-02-02 15:40:00,23.2,28.62,469.0,1130.4,0.0050379482263243,1,2,15,40,940,1,81,0
82,2015-02-02 15:40:59,23.2,28.7,464.0,1138.0,0.00505214492389298,1,2,15,41,941,1,82,0
83,2015-02-02 15:42:00,23.2,28.7,456.5,1144.0,0.00505214492389298,1,2,15,42,942,1,83,0
84,2015-02-02 15:42:59,23.2,28.718000000000004,457.0,1140.0,0.0050553392694394,1,2,15,43,943,1,84,0
85,2015-02-02 15:43:59,23.2,28.79,450.25,1139.25,0.00506811697708606,1,2,15,44,944,1,85,0
86,2015-02-02 15:45:00,23.2,28.79,446.0,1167.33333333333,0.00506811697708606,1,2,15,45,945,1,86,0
87,2015-02-02 15:46:00,23.14,28.79,451.6,1159.6,0.00504961840975861,1,2,15,46,946,1,87,0
88,2015-02-02 15:47:00,23.15,28.89,454.75,1157.75,0.00507039060666789,1,2,15,47,947,1,88,0
89,2015-02-02 15:48:00,23.15,28.89,448.0,1159.5,0.00507039060666789,1,2,15,48,948,1,89,0
90,2015-02-02 15:49:00,23.18,28.83,444.0,1156.4,0.00506903438932986,1,2,15,49,949,1,90,0
91,2015-02-02 15:49:59,23.1166666666667,28.945,444.0,1160.0,0.0050698094671644605,1,2,15,50,950,1,91,0
92,2015-02-02 15:51:00,23.14,28.956,444.0,1169.8,0.00507897170322202,1,2,15,51,951,1,92,0
93,2015-02-02 15:52:00,23.1,29.0,444.0,1176.16666666667,0.00507436212642666,1,2,15,52,952,1,93,0
94,2015-02-02 15:53:00,23.1,29.075,444.0,1175.25,0.00508759281801227,1,2,15,53,953,1,94,0
95,2015-02-02 15:53:59,23.1,28.918000000000003,444.0,1166.6,0.00505989720917094,1,2,15,54,954,1,95,0
96,2015-02-02 15:55:00,23.1,27.925,444.0,1140.25,0.0048847835460129,1,2,15,55,955,1,96,0
97,2015-02-02 15:55:59,23.06,27.772,444.0,1089.2,0.00484597890696344,1,2,15,56,956,1,97,0
98,2015-02-02 15:56:59,23.02,27.555999999999997,435.0,1042.6,0.00479628399598345,1,2,15,57,957,1,98,0
99,2015-02-02 15:58:00,23.01,27.818833333333302,432.0,1051.1,0.00483943509812856,1,2,15,58,958,1,99,0
100,2015-02-02 15:59:00,23.0,28.0816666666667,429.0,1059.6,0.004882537915140921,1,2,15,59,959,1,100,0
101,2015-02-02 16:00:00,23.0,27.956,429.0,1064.6,0.0048605176079969895,1,2,16,0,960,2,101,0
102,2015-02-02 16:01:00,22.981666666666698,27.908333333333303,429.0,1061.66666666667,0.00484674149485762,1,2,16,1,961,2,102,0
103,2015-02-02 16:01:59,23.0,27.926666666666698,429.0,1058.33333333333,0.00485537781204804,1,2,16,2,962,2,103,0
104,2015-02-02 16:02:59,23.0,28.018,429.0,1061.6,0.00487138154496758,1,2,16,3,963,2,104,0
105,2015-02-02 16:04:00,22.981666666666698,28.0666666666667,429.0,1070.33333333333,0.0048744541729969105,1,2,16,4,964,2,105,0
106,2015-02-02 16:05:00,22.945,28.1,429.0,1074.0,0.00486938124670424,1,2,16,5,965,2,106,0
107,2015-02-02 16:06:00,23.0,28.1,429.0,1086.25,0.0048857505561061,1,2,16,6,966,2,107,0
108,2015-02-02 16:07:00,22.956,28.2,429.0,1089.6,0.00489012795696835,1,2,16,7,967,2,108,0
109,2015-02-02 16:08:00,22.9725,28.1,429.0,1085.0,0.00487755984259212,1,2,16,8,968,2,109,0
110,2015-02-02 16:08:59,22.945,28.1333333333333,429.0,1085.0,0.0048752027736280795,1,2,16,9,969,2,110,0
111,2015-02-02 16:09:59,23.0,28.2,429.0,1088.0,0.0049032746319414705,1,2,16,10,970,2,111,0
112,2015-02-02 16:11:00,22.945,28.2,429.0,1091.75,0.00488684615185727,1,2,16,11,971,2,112,0
113,2015-02-02 16:12:00,23.0,28.1333333333333,429.0,1091.33333333333,0.00489159180585966,1,2,16,12,972,2,113,0
114,2015-02-02 16:13:00,22.912,28.1,429.0,1088.2,0.00485958290505565,1,2,16,13,973,2,114,0
115,2015-02-02 16:14:00,22.89,28.1,429.0,1087.5,0.00485306034574781,1,2,16,14,974,2,115,0
116,2015-02-02 16:14:59,22.89,27.956,432.0,1079.2,0.00482799752977294,1,2,16,15,975,2,116,0
117,2015-02-02 16:15:59,22.865,27.84,432.75,1077.25,0.0048004764264941895,1,2,16,16,976,2,117,0
118,2015-02-02 16:17:00,22.873333333333303,27.6833333333333,439.0,1064.16666666667,0.0047756842425233795,1,2,16,17,977,2,118,0
119,2015-02-02 16:18:00,22.873333333333303,27.6,429.0,1056.4,0.0047611982687734205,1,2,16,18,978,2,119,0
120,2015-02-02 16:19:00,22.89,27.6,432.75,1043.6,0.0047660452801114705,1,2,16,19,979,2,120,0
121,2015-02-02 16:20:00,22.815,27.445,432.75,1039.5,0.0047174223493656,1,2,16,20,980,2,121,0
122,2015-02-02 16:21:00,22.84,27.373333333333303,436.5,1028.66666666667,0.00471219953995305,1,2,16,21,981,2,122,0
123,2015-02-02 16:21:59,22.79,27.365,438.0,1020.4,0.00469639044961084,1,2,16,22,982,2,123,0
124,2015-02-02 16:23:00,22.79,27.2,444.0,1018.0,0.0046678605840467895,1,2,16,23,983,2,124,0
125,2015-02-02 16:24:00,22.79,27.1714285714286,435.428571428571,1015.14285714286,0.00466292061142762,1,2,16,24,984,2,125,0
126,2015-02-02 16:25:00,22.79,27.0666666666667,434.0,1006.3333333333301,0.00464480804480218,1,2,16,25,985,2,126,0
127,2015-02-02 16:25:59,22.79,27.02,432.0,1002.6,0.00463674005674535,1,2,16,26,986,2,127,0
128,2015-02-02 16:27:00,22.772,26.934,438.0,993.2,0.00461679349309269,1,2,16,27,987,2,128,0
129,2015-02-02 16:27:59,22.76,26.823333333333302,439.0,983.333333333333,0.00459431462064815,1,2,16,28,988,2,129,0
130,2015-02-02 16:28:59,22.7,26.754,432.0,976.2,0.00456558276701595,1,2,16,29,989,2,130,0
131,2015-02-02 16:30:00,22.7225,26.7,432.75,980.75,0.00456256926364279,1,2,16,30,990,2,131,0
132,2015-02-02 16:31:00,22.7,26.6833333333333,434.0,971.333333333333,0.004553435185152529,1,2,16,31,991,2,132,0
133,2015-02-02 16:32:00,22.7,26.533333333333303,444.0,966.666666666667,0.00452765178461813,1,2,16,32,992,2,133,0
134,2015-02-02 16:33:00,22.7,26.463333333333303,444.0,963.0,0.00451562025722854,1,2,16,33,993,2,134,0
135,2015-02-02 16:34:00,22.7,26.445,441.5,952.333333333333,0.0045124692192727795,1,2,16,34,994,2,135,0
136,2015-02-02 16:34:59,22.7,26.34,444.0,948.0,0.0044944229761162205,1,2,16,35,995,2,136,0
137,2015-02-02 16:36:00,22.7,26.26,444.0,945.0,0.00448067415529907,1,2,16,36,996,2,137,0
138,2015-02-02 16:37:00,22.7,26.2,441.0,941.6,0.004470362935695939,1,2,16,37,997,2,138,0
139,2015-02-02 16:38:00,22.7,26.16,438.0,929.8,0.00446348897786061,1,2,16,38,998,2,139,0
140,2015-02-02 16:38:59,22.7,26.02,441.0,923.8,0.00443943131332927,1,2,16,39,999,2,140,0
141,2015-02-02 16:40:00,22.7,26.1,440.25,919.0,0.0044531783239453206,1,2,16,40,1000,2,141,0
142,2015-02-02 16:40:59,22.7,26.0,439.0,918.25,0.0044359946549457,1,2,16,41,1001,2,142,0
143,2015-02-02 16:41:59,22.7,25.934,438.0,919.4,0.00442465394980727,1,2,16,42,1002,2,143,0
144,2015-02-02 16:43:00,22.7,25.926666666666698,439.0,927.333333333333,0.00442339389680503,1,2,16,43,1003,2,144,0
145,2015-02-02 16:44:00,22.7,25.815,432.75,920.25,0.004404207352361271,1,2,16,44,1004,2,145,0
146,2015-02-02 16:45:00,22.68,25.772,432.0,902.4,0.00439144943150097,1,2,16,45,1005,2,146,0
147,2015-02-02 16:46:00,22.64,25.695999999999998,429.0,904.4,0.00436771760822153,1,2,16,46,1006,2,147,0
148,2015-02-02 16:46:59,22.6,25.575,429.0,897.0,0.004336390100729621,1,2,16,47,1007,2,148,0
149,2015-02-02 16:47:59,22.6666666666667,25.6,429.0,892.0,0.00435838319402606,1,2,16,48,1008,2,149,0
150,2015-02-02 16:49:00,22.6,25.525,433.5,882.5,0.004327853321560621,1,2,16,49,1009,2,150,0
151,2015-02-02 16:50:00,22.62,25.476,436.2,887.2,0.004324772123037971,1,2,16,50,1010,2,151,0
152,2015-02-02 16:51:00,22.625,25.55,442.5,889.25,0.00433874780423475,1,2,16,51,1011,2,152,0
153,2015-02-02 16:52:00,22.6,25.39,443.4,889.2,0.00430480518013568,1,2,16,52,1012,2,153,0
154,2015-02-02 16:53:00,22.65,25.42,438.0,880.75,0.0043231196096785,1,2,16,53,1013,2,154,0
155,2015-02-02 16:53:59,22.6,25.2675,442.5,868.75,0.0042838925937963,1,2,16,54,1014,2,155,0
156,2015-02-02 16:54:59,22.6,25.218000000000004,439.8,861.0,0.00427544259793873,1,2,16,55,1015,2,156,0
157,2015-02-02 16:56:00,22.6,25.2,439.8,860.6,0.0042723699287058,1,2,16,56,1016,2,157,0
158,2015-02-02 16:57:00,22.6,25.2,435.5,864.0,0.0042723699287058,1,2,16,57,1017,2,158,0
159,2015-02-02 16:58:00,22.6,25.15,430.75,859.0,0.00426383489458762,1,2,16,58,1018,2,159,0
160,2015-02-02 16:59:00,22.6,25.14,440.6,854.4,0.00426212791568025,1,2,16,59,1019,2,160,0
161,2015-02-02 16:59:59,22.6,25.15,428.2,847.4,0.00426383489458762,1,2,17,0,1020,3,161,0
162,2015-02-02 17:00:59,22.6,25.04,432.2,837.2,0.00424505863838244,1,2,17,1,1021,3,162,0
163,2015-02-02 17:02:00,22.6,25.05,431.75,834.75,0.00424676552424079,1,2,17,2,1022,3,163,0
164,2015-02-02 17:03:00,22.6,25.06,429.2,832.4,0.0042484724194037,1,2,17,3,1023,3,164,0
165,2015-02-02 17:04:00,22.6,25.0,433.0,832.0,0.0042382311879931205,1,2,17,4,1024,3,165,0
166,2015-02-02 17:05:00,22.6,25.0,433.0,836.25,0.0042382311879931205,1,2,17,5,1025,3,166,0
167,2015-02-02 17:06:00,22.6,25.0,428.2,832.6,0.0042382311879931205,1,2,17,6,1026,3,167,0
168,2015-02-02 17:06:59,22.6,25.025,428.25,821.5,0.0042424983270408,1,2,17,7,1027,3,168,0
169,2015-02-02 17:08:00,22.6,25.1,425.4,832.4,0.00425530009310245,1,2,17,8,1028,3,169,0
170,2015-02-02 17:09:00,22.6,25.08,429.2,832.4,0.0042518862376435,1,2,17,9,1029,3,170,0
171,2015-02-02 17:10:00,22.56,25.02,433.0,830.75,0.0042312841785683,1,2,17,10,1030,3,171,0
172,2015-02-02 17:10:59,22.58,25.08,433.0,821.5,0.00424669048857924,1,2,17,11,1031,3,172,0
173,2015-02-02 17:12:00,22.575,25.075,433.0,818.25,0.00424454028030122,1,2,17,12,1032,3,173,0
174,2015-02-02 17:12:59,22.56,24.912,433.0,819.8,0.00421289593420237,1,2,17,13,1033,3,174,0
175,2015-02-02 17:13:59,22.55,25.2,433.0,822.5,0.00425932809708705,1,2,17,14,1034,3,175,0
176,2015-02-02 17:15:00,22.6,24.9175,433.0,818.0,0.00422415004171152,1,2,17,15,1035,3,176,0
177,2015-02-02 17:16:00,22.58,25.06,433.0,812.8,0.00424328087024612,1,2,17,16,1036,3,177,0
178,2015-02-02 17:17:00,22.5666666666667,24.908333333333303,433.0,816.5,0.00421398909213464,1,2,17,17,1037,3,178,0
179,2015-02-02 17:18:00,22.525,24.945,433.0,822.25,0.00420949461543371,1,2,17,18,1038,3,179,0
180,2015-02-02 17:19:00,22.54,24.89,433.0,825.0,0.0042040055610701,1,2,17,19,1039,3,180,0
181,2015-02-02 17:19:59,22.5,24.865,433.0,816.5,0.00418949204255268,1,2,17,20,1040,3,181,0
182,2015-02-02 17:21:00,22.5,24.9175,433.0,811.5,0.00419839744963948,1,2,17,21,1041,3,182,0
183,2015-02-02 17:22:00,22.5,24.911666666666697,433.0,811.0,0.00419740794745465,1,2,17,22,1042,3,183,0
184,2015-02-02 17:23:00,22.56,24.81,433.0,812.2,0.00419553025049749,1,2,17,23,1043,3,184,0
185,2015-02-02 17:23:59,22.525,24.89,426.0,814.25,0.0042001506349515294,1,2,17,24,1044,3,185,0
186,2015-02-02 17:25:00,22.52,24.976,430.2,824.0,0.0042134725650431895,1,2,17,25,1045,3,186,0
187,2015-02-02 17:25:59,22.575,25.075,433.0,834.5,0.00424454028030123,1,2,17,26,1046,3,187,0
188,2015-02-02 17:26:59,22.6,25.0,433.0,837.0,0.0042382311879931205,1,2,17,27,1047,3,188,0
189,2015-02-02 17:28:00,22.6,25.0214285714286,433.0,841.166666666667,0.0042418887321879605,1,2,17,28,1048,3,189,0
190,2015-02-02 17:29:00,22.6,25.042857142857102,433.0,845.333333333333,0.00424554631910682,1,2,17,29,1049,3,190,0
191,2015-02-02 17:30:00,22.6,25.1,433.0,854.75,0.00425530009310245,1,2,17,30,1050,3,191,0
192,2015-02-02 17:31:00,22.6,25.1,428.333333333333,850.333333333333,0.00425530009310245,1,2,17,31,1051,3,192,0
193,2015-02-02 17:31:59,22.6,25.08,424.6,845.4,0.0042518862376435,1,2,17,32,1052,3,193,0
194,2015-02-02 17:32:59,22.6,25.1666666666667,433.0,854.333333333333,0.00426667988011176,1,2,17,33,1053,3,194,0
195,2015-02-02 17:34:00,22.6,25.0666666666667,428.333333333333,849.333333333333,0.00424961035468154,0,2,17,34,1054,3,195,0
196,2015-02-02 17:35:00,22.6,25.2,422.5,853.0,0.0042723699287058,0,2,17,35,1055,3,196,0
197,2015-02-02 17:36:00,22.6,25.2,423.666666666667,853.0,0.0042723699287058,0,2,17,36,1056,3,197,0
198,2015-02-02 17:37:00,22.54,25.16,424.6,852.0,0.0042499210749079,0,2,17,37,1057,3,198,0
199,2015-02-02 17:38:00,22.54,25.16,427.4,853.6,0.0042499210749079,0,2,17,38,1058,3,199,0
200,2015-02-02 17:38:59,22.54,25.14,421.8,845.6,0.0042465196948245,0,2,17,39,1059,3,200,0
201,2015-02-02 17:39:59,22.525,25.1,426.0,834.25,0.00423582915169482,0,2,17,40,1060,3,201,0
202,2015-02-02 17:41:00,22.5,25.04,421.8,826.4,0.00421917771792251,0,2,17,41,1061,3,202,0
203,2015-02-02 17:42:00,22.5,25.0,419.0,819.6,0.004212392172552679,0,2,17,42,1062,3,203,0
204,2015-02-02 17:43:00,22.5,25.0,419.0,829.6,0.004212392172552679,0,2,17,43,1063,3,204,0
205,2015-02-02 17:44:00,22.5,25.0,419.0,824.0,0.004212392172552679,0,2,17,44,1064,3,205,0
206,2015-02-02 17:44:59,22.5,24.912,419.0,814.2,0.0041974644903524,0,2,17,45,1065,3,206,0
207,2015-02-02 17:45:59,22.5,24.89,419.0,813.5,0.0041937326810038,0,2,17,46,1066,3,207,0
208,2015-02-02 17:47:00,22.5,24.89,419.0,813.8,0.0041937326810038,0,2,17,47,1067,3,208,0
209,2015-02-02 17:48:00,22.5,24.89,419.0,811.0,0.0041937326810038,0,2,17,48,1068,3,209,0
210,2015-02-02 17:49:00,22.478,24.87,419.0,804.6,0.00418470411108146,0,2,17,49,1069,3,210,0
211,2015-02-02 17:50:00,22.456,24.83,419.0,807.8,0.004172308180643121,0,2,17,50,1070,3,211,0
212,2015-02-02 17:51:00,22.5,24.856666666666698,419.0,802.333333333333,0.00418807850916583,0,2,17,51,1071,3,212,0
213,2015-02-02 17:51:59,22.4175,24.7475,419.0,796.75,0.00414856636550583,0,2,17,52,1072,3,213,0
214,2015-02-02 17:53:00,22.456,24.81,419.0,794.4,0.00416892495641864,0,2,17,53,1073,3,214,0
215,2015-02-02 17:54:00,22.39,24.7,419.0,790.6,0.00413358648459168,0,2,17,54,1074,3,215,0
216,2015-02-02 17:55:00,22.4175,24.7225,419.0,789.75,0.0041443475474366,0,2,17,55,1075,3,216,0
217,2015-02-02 17:55:59,22.39,24.7,419.0,782.2,0.00413358648459168,0,2,17,56,1076,3,217,0
218,2015-02-02 17:57:00,22.39,24.7225,419.0,772.25,0.00413737694389585,1,2,17,57,1077,3,218,0
219,2015-02-02 17:57:59,22.39,24.717083333333303,419.0,772.925,0.00413646442172095,1,2,17,58,1078,3,219,0
220,2015-02-02 17:58:59,22.39,24.711666666666698,419.0,773.6,0.00413555190220584,1,2,17,59,1079,3,220,0
221,2015-02-02 18:00:00,22.39,24.625,419.0,773.75,0.00412095195168535,1,2,18,0,1080,4,221,0
222,2015-02-02 18:01:00,22.39,24.754,416.2,771.8,0.00414268366402263,1,2,18,1,1081,4,222,0
223,2015-02-02 18:02:00,22.39,24.912,418.6,782.8,0.0041693028555172705,1,2,18,2,1082,4,223,0
224,2015-02-02 18:03:00,22.39,25.245,415.0,796.5,0.00422541274126769,1,2,18,3,1083,4,224,0
225,2015-02-02 18:04:00,22.39,25.0925,310.25,809.0,0.00419971552453032,1,2,18,4,1084,4,225,0
226,2015-02-02 18:04:59,22.39,25.0,0.0,805.5,0.0041841297156888,0,2,18,5,1085,4,226,0
227,2015-02-02 18:06:00,22.35,24.978,0.0,791.4,0.00417019632275524,0,2,18,6,1086,4,227,0
228,2015-02-02 18:07:00,22.323333333333302,25.0,0.0,779.333333333333,0.00416708241580403,0,2,18,7,1087,4,228,0
229,2015-02-02 18:08:00,22.365,24.9725,0.0,780.75,0.00417310345378263,0,2,18,8,1088,4,229,0
230,2015-02-02 18:08:59,22.315,24.89,0.0,781.75,0.004146507840838179,0,2,18,9,1089,4,230,0
231,2015-02-02 18:10:00,22.29,24.9175,0.0,781.0,0.00414476697940617,0,2,18,10,1090,4,231,0
232,2015-02-02 18:10:59,22.29,24.912,0.0,778.4,0.00414384601663705,0,2,18,11,1091,4,232,0
233,2015-02-02 18:11:59,22.26,24.856666666666698,0.0,769.333333333333,0.00412698756337495,0,2,18,12,1092,4,233,0
234,2015-02-02 18:13:00,22.254,24.85,0.0,766.5,0.0041243566010876,0,2,18,13,1093,4,234,0
235,2015-02-02 18:14:00,22.23,24.7933333333333,0.0,763.25,0.00410884135392114,0,2,18,14,1094,4,235,0
